Sample ID,Ground Truth,OCR Text
g06-045f.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his birst wife's brother-in-law, the diplomatist hord Ponsonby, had written to advise Anglesey to give the system a brick, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045g.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wik's brother-in-law, the diplomatist Sond Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its pounder, the aged Dr. Samuel Hahnemann."
g06-045h.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother in law, the diplomatist Lord Pansonby, had written to advise Anglesey that it Anglesey to give the system a trial, was adding being cultivated with extraordinary Success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045i.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045j.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","had In April of that year his first wife's brother- in-law, the diplomatist Lord Ponsonby, Written to advise Anglesey to give the system 9 trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann"
g06-045k.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Harly, and that he himself was 1 treated under a doctor who had studied under being its founder, the aged Dr. Samuel Hahne mann."
g06-045l.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother-in-law, the diplomatist Lard Ponsonby, had written to advise Anglesey b give the System a trial, adding that it was being cultivated with extraordinary success in France and Hay, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045m.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother-in-law, the diplomatist hord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045n.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In lapril of that year his first wife's brother-in-law, the diplomatial fond Ponsonby, had written to advise angle- Hy 40 give the system a mal, adding that it was being caltivated with extraordinary ancen in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045o.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's bro- the-in-law, the diplomatist hard Pon- sonby, had writter to advise Anglesey to give the syster a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that being treated under be himself was a doctor who had studied under its founder, the aged Dr. Samuel Halmemann."
g06-045p.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann."
g06-045r.png,"In April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnemann.","in April of that year his first wife's brother-in-law, the diplomatist Lord Ponsonby, had written to advise Anglesey to give the system a trial, adding that it was being cultivated with extraordinary success in France and Italy, and that he himself was being treated under a doctor who had studied under its founder, the aged Dr. Samuel Hahnewann."
g06-047a.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a god upon earth than a human Europe. One of these was being', had an among of Europe. Dr Ginseppe Mauro, whom Anglesey consulted increasing number of disciples unorthodox medical men in the cities the Neapelitan, in Hay May 1834."
g06-047b.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a a God upon earth than human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these Was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047c.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as more like a God a human being', had an upon earth than increasing number of unorthodox medical men in the disciples among cities of Europe. One of these was the Neapolitan, Or Guiseppe Mauro, whom Anglesey consulted in May 1834."
g06-047d.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Stv Francis Burdett described to Anglesey a year or two later as more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047e.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Brodett God described to Anglesey a year or two later as 'more like a upon earth than a human being, had an increasing mumber of disciples among unorthodox medical men in the cities of Ewrope. One of these was the Neapolitan, Dr Giuseppe nawo whom Anglesey consulted in May 1834."
g06-047f.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdeff described to Anglesey a year or two later as more like a God upon earth than a human being, had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Weapolitan, Dr Giuseppe Lauro, whom Anglesey consulted in May 1834."
g06-047g.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a god upon earth than a human being, had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of there was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047h.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whan Sir Francis Burdett described to Anglesey a yea or two late as Imore like a God upon earth than a human being', had an Increasing number of disciples among unorthodox medical men in the cities of Ewrope. One of these was the Neapolitan, Dr Giuseppe Mauro, When Anglesey Consulted in May 1834."
g06-047i.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among morthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr. Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047j.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey year or two later as more like a God upon earth than an a buman being', had increasing number of disciples among Unorthodox medical men in the cities of Europe. One of these was the Neapolitan Dr Giuseppe Mauro, Whom Anglesey consulted in May 1834."
g06-047k.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable mom of medicine, whom fir Francis Burdett described to Anglesey a year or two Later as 'more like a god upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was Neapolitan, Dr. Giuseppe Manro 1 whom Anglesey consulted in May 1834."
g06-047l.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medecine, whem Sir Francis Burdett described to Anglesey or two later as q year imore like a God upon earth than a human being', had an increasing number of disciplines among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Pr. Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047m.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as ""more like a god earth than a human being, an upon 1 had increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047n.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remachable man of medicine, whom Sir Francis Burdett described to Anglesey a jears or two later as more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Mapotban, te gineppe Manco, whom Anglesey consulted in May 1839."
g06-047o.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom fir Francis Burdett described to Anglesey für ' a year or two lakes as more like a God upon earth than a human being, had au increasing number of disciples among unorthodox medical men in the cities of Evope. One of these was the Neapo- liban, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047p.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-047r.png,"This remarkable man of medicine, whom Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr Giuseppe Mauro, whom Anglesey consulted in May 1834.","This remarkable man of medicine, whan Sir Francis Burdett described to Anglesey a year or two later as 'more like a God upon earth than a human being', had an increasing number of disciples among unorthodox medical men in the cities of Europe. One of these was the Neapolitan, Dr. Giuseppe Mauro, whom Anglesey consulted in May 1834."
g06-050a.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at Ko""then, wear Leipzig, asking for advise. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that be found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and ' but he appears to despair of ever persevering, ' but he besing being cured.!"
g06-050b.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Manro's first action was to write to his reverend master at Ko"" then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic with a gentle and charming character 1 man even-tempered and sedate, not easily irritated, persevering, but he patient and despair of ever being cured. 1 appears to"
g06-050c.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action Was to write to his revered master at ko"" then, near Leipzig, asking for advice. In In doing So he described his distinguished patient and E his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with and ever a gentle and charming character, even - tempered sedate, not easily irritated, patient and persevering, but he appears to despair of boing cured."
g06-050d.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at No"" then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily invitated, patient and perserving persevering, 'but he appears to despair of ever being cured.'"
g06-050e.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Nawor's first action was to write to his revered master at Ko"" then, new leipzig, arking for advice. In doing so he described his distinguished patient and his symptoms. He Hold Halme mann that he found Anglesey a strong, energetic man with a gentle and charmning character, even-tempered and sedate, not easily irritated, patient and persevering, ""but he appears to despart of ever being cured.'"
g06-050f.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at Ko"" then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. the bold thahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and -pornovering, but he appears to despair of ever being cured."""
g06-050g.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to wrck to his revered master at ko then, near Seipzig, asking for advice. In doing 20 he described his distinguished patient and his reproptom. He told Hahnemann that he found anglesey a strong, energetic man with a gentle and charming character, even-tempered and redale, not easily irritated, patient and persevering, but he appears to despair of ever being cured.'"
g06-050h.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mawo's first action was to write to his revered master at ko"" then, wear Leipzig, asking for advice. In doing So he described his distinguished patient and his Symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a a gentle and charming character, even-tempered and sedate, not easity irritated, patient and persevering, but he appears to despair of eves being cased. I"
g06-050i.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at ko"" then, near Leipzig, asking for advice. In doing he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, So even-tempered and sedate, not easily irritated, patient and preserving, 'but he appears to despair of ever being eured'"
g06-050j.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered for waster at to"" then, near Leipzig, asking advise. In doing so he described his distinguished patient and his symptoms. He told Hahneman that he found Anglesey 9 strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated / patient and persevering, he appears to despair of ever cured,' but being"
g06-050k.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his reverend master at Ko"" then near 1 Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic mam with 9 gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured"
g06-050l.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at Yo ""then, near Leipzig, asking for advice. la doing so he described his distinguished patient and Lis symptoms. He told Hahnemann that he found Anglesey 9 strong, energetic man with 9 gentle and charming character, even-tempered and sedate, not easily ""but Le irritated, patient and persevering, appears to despair of ever being cured!"
g06-050m.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at Ko"" then, near Leipzig, ashing for advice. In doing so he described his distinguished patient and his symptoms. He hold Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily insitated, patient and persevering, of ever 'but be appear to despair being cured.'"
g06-050n.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's fust action was to write his revered monter at to ""then, near Leipzy, arking for advice. In doing to the descriped his distinguished pahial and his symptoms. He told Hahnemann that he found Anglesey a thing, inigetic man with a peatle and charming character, won-tomped and sedate, not insity initated, pahint and puserering, but he appears to despair of ever being"
g06-050o.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write his vered master at re- Ko"" then, near Leipzig, asking for advice. In doing so be descri- bed his distinguished patient and his • symptoms. He told Hahnemann that be found man with a Anglesey a strong, energetic gentle and charming character, even-ten- pered and sedate, not easily irritated, patient and persevering, but he appears to despair of ever being cured!"
g06-050p.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at Ko""then, hear Leipzig, asking for advice. In doing so he described this distinguished patient and symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and perserering, ""but he appears to despair of ever being cured.'"
g06-050r.png,"Mauro's first action was to write to his revered master at Ko""then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and persevering, 'but he appears to despair of ever being cured.'","Mauro's first action was to write to his revered master at ko"" then, near Leipzig, asking for advice. In doing so he described his distinguished patient and his symptoms. He told Hahnemann that he found Anglesey a strong, energetic man with a gentle and charming character, even-tempered and sedate, not easily irritated, patient and preserving, but he appears to despair of even being cured!"
g06-089.png,"Later in the year, the idea of some sort of public employment was again in the air. Lady Cowper, for instance, told Princess Lieven on September 25th that Anglesey was very much annoyed at not obtaining the Admiralty in place of Lord Auckland, who had gone to govern India. If there was any truth in this, Lord Melbourne's letter of the following day, offering Anglesey the Government of Gibraltar, may have been a sop.","Later in the year, the idea of some sort of public employment mas again in the air. Lady 25th that Couper, for instance, told September Princess Lieven Lieven on Anglesey was much very annoyed at not obtaining the Admiralty in place of Lord Auckland, who had gone to India. govern If there nas any tunth in this, Lord Melbourne's letter of the following the following day, offering Anglesey the Government of Gibraltar, may have been 6 sop."
g06-093.png,"'It is', he wrote, 'one of the best military situations which the Crown has to bestow - the salary has been settled... at five thousand pounds yearly, it being understood that the Governor is not hereafter to be absent from his post. It has struck me that 1altho' very improbable it is not quite impossible that you might be willing to accept of this appointment.'","It is', he wrote, he wrote, one of the best military situations which the Crown has to bestow - the calary has been settled... at five thousand pounds yearly, it being understood that the Governor is not Leve- after to be absent from his post. It has stunch me that Maltho vely improbable it is not quite impossible that you might be willing to accept of this appointment. I"
g06-096.png,"The reply was not bereft of asperity: 'Beaudesert, Sept. 27, 1835 'Dear Melbourne, 'I have received your letter of yesterday. 'I am not prepared to spend the remainder of my life at Gibraltar, &amp; moreover (if even residence were not the condition), having no taste for a sinecure, I have only to thank you for the offer &amp; to decline it.","The reply was not bereft of asperity : Beaudesert Sept. 27, 1835 Dear 'I have received Melbourne, 'I have your letter of yesterday. 1 am not prepared to spend the remainder of my life at Gibraltar, 8 morcover (if elen residence mere not the condition), having taste for sine cave, I have only to thank you for the offer & to decline it."
g06-101.png,"'I remain, dear Melbourne, faithfully yours, 'ANGLESEY' Soon after his return from Europe, Clarence Paget had become seriously ill with a supposed abscess on the lungs. After months of suffering, his life was almost despaired of when as a last resort it was suggested that the patient should be taken to consult Hahnemann once again.","I remain, der Melbourne, faith fully yours, faithfully yours, 'ANGLESEY' Soon after his retain from Europe, Clarence Paget had become seciously ill with a supposed abscess the lungs. After months of suffering, his life was almost despaired of when as last resort it was suggesteel that that the patient should be taken to consult Hahnemann once again."
g06-105.png,"It was no longer necessary to go further than Paris, for by this time the great man had been driven from his native Germany by the antipathy of his orthodox brethren. The main difficulty was how to make the expedition from England without killing the patient before he completed it. The problem was overcome in an interesting manner.","was Isager necessary, to 30 farther than Paris, for by this this time the great man had been driven from his his native Germany by the antipathy of his how to orthodox brethren. The main difficulty was mahe the expedition from England without killing the patient before he completed it. he completed it. The problem was become in 95 interesting manner,"
g06-109.png,"'Fortunately,' wrote Clarence in after years, 'the King... remembered there was a luxurious old bed travelling-carriage in the royal coach-houses, which had carried his brother, George 4., and he kindly placed it at the disposal of my father. Into it I was put, more dead than alive, and we got across to Calais, and from thence by easy stages to Paris...","1 Fortunately,' wrote Clarence in after years, the king... remembered there luxurious old bed travelling - carriage in the voyal coach - houses, which had carried his brother, George 4., and he kindly placed it at the disposal of my father. Into it I was put, more dead than alive, and sox actors to Calais and from from thence by eny stages to Davis..."
g06-115.png,"He wrote down every symptom, examined me all over, asked ever so many questions which I had scarcely strength to answer, and took up his gold-headed cane to depart. My father hung upon every word, but could get nothing from him.","He wrote down every symptom, examined me all over ashed ever 52 many questions which I had scarcely strength strength to answer, and took up his gold- headed canc to depart. My father hung upon every used, but could get nothing from him."
