OCR Text,Ground Truth,Sample ID,old_CER,Model Correction,new_CER,CER_reduction
"e was, further charged with assaulting his Id , wife, l~ariarn .Kemp, by striling her on the head with a ,, poker.","He was further charged with assaulting his wife, Marian Kemp, by striking her on the head with a poker.",3200811555,0.145631067961165,"He was, further charged with assaulting his wife, Mrs. Kemp, by striling her on the head with a poker.",0.05825242718446602,59.999999999999986
"Mr. F G. Frayliug. from the Solicitors' Depart- pi id ment; of the Treasury, appoared for the prosecution ad ,nd Mr. Arthur B. Eves, solicitor, defended.","Mr. F G. Frayling, from the Solicitors' Department of the Treasury, appeared for the prosecution; and Mr. Arthur E. Eves, solicitor, defended.",3200811555,0.1197183098591549,"Mr. F. G. Fenton from the Solicitors' Depart- ment; of the Treasury, appeared for the prosecution and Mr. Arthur B. Eves, solicitor, defended.",0.09154929577464789,23.529411764705856
"Mr. ad Frayliog said the prisoner, his wife, and the deceased man all lived in a small four-roomed house in Trenholme- n. ,,road, Pangs.","Mr. Frayling said the prisoner, his wife, and the deceased man all lived in a small four-roomed house in Trenholme road, Penge.",3200811555,0.0944881889763779,"Mr. Frayliog said the prisoner, his wife, and the deceased man all lived in a small four-roomed house in Trenholme- n.m. ,,road, Pangs.",0.08661417322834646,8.33333333333328
"The prisoner was in tho employ of the Lewvisham Board of Works, and was out all day at his 'owork.","The prisoner was in the employ of the Lewisham Board of Works, and was out all day at his work.",3200811555,0.0421052631578947,"The prisoner was in the employ of the Lewisham Board of Works, and was out all day at his office.",0.06315789473684211,-50.000000000000135
On the night of the 10bh lie returned home about six o'clock.,On the night of the 10th he returned home about six o'clock.,3200811555,0.05,On the night of the 10th he returned home about six o'clock.,0.0,100.0
"Hiis wife was boiling some eggs, aud EHyter, cc who was an old man, was sitting oni a chair reading a h n, newspaper.","His wife was boiling some eggs, and Hayter, who was an old man, was sitting on a chair reading a newspaper.",3200811555,0.1214953271028037,"His wife was boiling some eggs, and Elisha, who was an old man, was sitting on a chair reading a newspaper.",0.056074766355140186,53.84615384615382
"The wife said, "" Vo0 have been drikingk I 0 id aoid prisoner then picked up a poker and struck his wife ci ae with it.","The wife said, ""Yon have been drinking,"" and prisoner then picked up a poker and struck his wife with it.",3200811555,0.1904761904761904,"The prisoner then picked up a poker and struck his wife in the face with it.The wife said, ""You have been driking me like a dog.""",0.9047619047619048,-375.00000000000017
"She ran out of the room, followed by the pri- LI 3s, soner.","She ran out of the room, followed by the prisoner.",3200811555,0.18,"She ran out of the room, followed by the pri- lies, son.",0.2,-11.111111111111121
"Flayter, who was apparently very much frightened, in r. ran into the back garden, and there met the prisoner, whoei immediately strucir him several blows with the poker.","Hayter, who was apparently very much frightened, ran into the back garden, and there met the prisoner, who immediately struck him several blows with the poker.",3200811555,0.0754716981132075,"He ran into the back garden, and there met the prisoner, who immediately gave him several blows with the poker. Flayter, who was apparently very much frightened, in turn fled.",0.7295597484276729,-866.6666666666672
"h yf Police-sergeart Barrett, S P, said the prisoner when i i the cells at the station made the following statement: re"" ""Whei I returned home from work she commenced SI 'e going on at me, as she did on Sunday. This is why I hit at ao her, and I hit the old man because he is as bad as she th 20 is.""","Police-sergeant Barrett, 8 P, said the prisoner when in the cells at the station made the following statement: ""When I returned home from work she commenced going on at me, as she did on Sunday. This is why I hit her, and I hit the old man because he is as bad as she is.""",3200811555,0.1176470588235294,"Police-sergeant Barrett, S P, said the prisoner when he was taken to the cells at the station made the following statement: ""When I returned home from work she commenced to go on at me, as she did on Sunday. This is why I hit at her, and I hit the old man because he is as bad as she is.""",0.08088235294117647,31.24999999999999
"urs. Susan Chick, who lived next door to the house &I hie in which the prisoner lived, said Mrs. Ktemp ran through of Id her house with her head bleeding.","Mrs. Susan Chick, who lived next door to the house in which the prisoner lived, said Mrs. Kemp ran through her house with her head bleeding.",3200811555,0.1071428571428571,"Mrs. Susan Chick, who lived next door to the house &amp; in which the prisoner lived, said Mrs. Ktemp ran through of her house with her head bleeding. Mrs. Chick's sister-in-law, Mrs. Susan Chappell, who was next door the house and lived in the house in which Mr. Ktem lived, ran through the door of her own house screaming.",1.3142857142857143,-1126.6666666666672
"The prisoner followed iA a few seconds afterwards with a poker in his hand, aid hi got into the garden at the rear of the house.","The prisoner followed a few seconds afterwards with a poker in his hand, and got into the garden at the rear of the house.",3200811555,0.0573770491803278,"The prisoner followed a few seconds afterwards with a poker in his hand, aid hi got into the garden at the rear of the house.",0.03278688524590164,42.85714285714279
"There ho met Hayter, and struggled with him.","There he met Hayter, and struggled with him.",3200811555,0.0227272727272727,"There he met Hayter, and struggled with him.",0.0,100.0
She sasw the prisoner strike Hayter on the head twice with the poker.,She saw the prisoner strike Hayter on the head twice with the poker.,3200811555,0.0147058823529411,She saw the prisoner strike Hayter on the head twice with the poker.,0.0,100.0
"She went to the street door for assistance, and then went A to the window of the back room and saw Hayter lying on JF the ground.","She went to the street door for assistance, and then went to the window of the back room and saw Hayter lying on the ground.",3200811555,0.0403225806451612,"She went to the street door for assistance, and then went up to the window of the back room and saw Hayter lying on the ground.",0.024193548387096774,39.999999999999865
"Shelcew the prisoner and his wife w ore f of accustomed to ""jangle"" occasionally.","She knew the prisoner and his wife were accustomed to ""jangle"" occasionally.",3200811555,0.131578947368421,"Shelley the prisoner and his wife are now of accustomed to ""jangle"" occasionally.",0.17105263157894737,-30.000000000000064
Re-examined: D se- The deceased manV wes iil a very feeble state of health.,Re-examined: The deceased man was in a very feeble state of health.,3200811555,0.1492537313432835,Re-examined: D se- The deceased man was in a very feeble state of health.,0.08955223880597014,39.99999999999997
"P rd William Chick, an intelligent boy, said he was in the a a, garden when Hayter scrambled over thle fence.","William Chick, an intelligent boy, said he was in the garden when Hayter scrambled over the fence.",3200811555,0.1122448979591836,"Mr. William Chick, an intelligent boy, said he was in the garden when Hayter scrambled over the fence.",0.04081632653061224,63.636363636363626
Ab aut dh the same time the prisoner cainme out with the Poker.,About the same time the prisoner came out with the poker.,3200811555,0.1403508771929824,At the same time the prisoner comes out with the Poker.,0.10526315789473684,24.999999999999968
"The ti nien straggled, and the prisoner, holdtieg EHayter with fe as his left hiad, struck hihr over the head with the pelter Ihr an with his right haud.","The men struggled, and the prisoner, holding Hayter with his left hand, struck him over the head with the poker with his right hand.",3200811555,0.2272727272727272,"The crowd straggled, and the prisoner, holdtieg EHayter with fe as his left hand, struck him over the head with the pelter and with his right hand.",0.16666666666666666,26.66666666666665
"When the prisoner had struck the fe lp second blow Hayter called out, ""Oh i Will; let mn live ti a this day.""","When the prisoner had struck the second blow Hayter called out, ""Oh! Will; let me live this day.""",3200811555,0.1443298969072164,"When the prisoner had struck the second blow Hayter called out, ""Oh, I will; let me live to this day.""",0.07216494845360824,49.99999999999997
"Prisoner said nothing, hub struck him anotoer h4 id blow.","Prisoner said nothing, but struck him another blow.",3200811555,0.1764705882352941,"Prisoner said nothing, but struck him with a blow.",0.09803921568627451,44.44444444444444
"Eleyter then fell down, and svhile lie was on the w lie ground the prisoner struck him another blow on the back he of the head.","Hayter then fell down, and while he was on the ground the prisoner struck him another blow on the back of the head.",3200811555,0.1391304347826087,"He then fell down, and while he was on the ground the prisoner struck him another blow on the back of the head.",0.034782608695652174,75.0
"Medical evidence having been given, show- oi .ding that death was the result of the injuries received, Vd ,d Mr. Hopkins again remanded the prisoner.","Medical evidence having been given, showing that death was the result of the injuries received, Mr. Hopkins again remanded the prisoner.",3200811555,0.0955882352941176,"Medical evidence having been given, show- ing that death was the result of the injuries received, Mr. Hopkins again remanded the prisoner.",0.014705882352941176,84.6153846153846
MUNDER BY AN ITALIAN ORGAN e GRlNDER.,MURDER BY AN ITALIAN ORGAN GRINDER.,3200811639,0.1142857142857142,MUNDER BY AN ITALIAN ORGANIZATIVE GRANDE.,0.2857142857142857,-150.00000000000014
"e Sn PASQnALs PANOSSO, an Italian organ grinder, who was u unable to speak English, wag crlarged on Thursday e. morning at Wigan with the murder of a collier named a Bernard Keenan, at Wigan.","PASQUALE PANOSSO, an Italian organ grinder, who was unable to speak English, was charged on Thursday morning at Wigan with the murder of a collier named Bernard Keenan, at Wigan.",3200811639,0.095505617977528,"Mr. PASQUALO, an Italian organ grinder, who was unable to speak English, was arrested on Thursday morning at Wigan with the murder of a collier named a Bernard Keenan, at Westigan.",0.12921348314606743,-35.294117647058954
The prisoner and two other F It Italians were returning home the previous night when a e re number of young fellows shouted after them and threw a t stones at them.,The prisoner and two other Italians were returning home the previous night when a number of young fellows shouted after them and threw stones at them.,3200811639,0.0933333333333333,The prisoner and two other Italians were returning home the previous night when a number of young fellows shouted after them and threw stones at them.,0.0,100.0
"The Italians followed the lads, where. a upon Keenan inteafered, and the prisoner, it is alleged, ii struok him.","The Italians followed the lads, where-upon Keenan interfered, and the prisoner, it is alleged, struck him.",3200811639,0.0849056603773584,"The Italians followed the lads, where they came upon Keenan intently, and the prisoner, it is alleged, shot him.",0.20754716981132076,-144.4444444444447
"Keenan then, it is said, kicked the pri. soner, and the latter is alleged to have then drawn a L posket-knie and stabbed him in the chest.","Keenan then, it is said, kicked the prisoner, and the latter is alleged to have then drawn a pocket-knife and stabbed him in the chest.",3200811639,0.0444444444444444,"Keenan then, it is said, kicked the pri. soner, and the latter is alleged to have then drawn a pistol and stabbed him in the chest.",0.08888888888888889,-100.00000000000023
"Keenan fell d u to the ground, bleeding profusely, and was removed to a d & neighbouring surgery, where he died shortly afterwards,","Keenan fell to the ground, bleeding profusely, and was removed to a neighbouring surgery, where he died shortly afterwards.",3200811639,0.073170731707317,"Keenan fell to the ground, bleeding profusely, and was removed to a nearby surgery, where he died shortly afterwards.",0.07317073170731707,-9.483155002006555e-14
e The prisoner was arrested later with a bloodstained knife f in his possession.,The prisoner was arrested later with a bloodstained knife in his possession.,3200811639,0.0526315789473684,The prisoner was arrested later with a bloodstained knife in his possession. The police said the prisoner was later found with a bloody knife and a broken glass pipe in his pocket.,1.368421052631579,-2500.0000000000014
The accused was remanded till Thurs- rday next,The accused was remanded till Thursday next.,3200811639,0.0909090909090909,The accused was remanded till Thurs-day next.The accused has been remanded in police custody till next Thursday.,1.5454545454545454,-1600.0000000000005
"v The inquest was opened at the Borough Courts on i Saturday morning,",The inquest was opened at the Borough Courts on Saturday morning.,3200811639,0.0769230769230769,The inquest was opened at the Borough Courts on Saturday morning. The inquest was adjourned at the High Court on Sunday morning.,0.9692307692307692,-1160.0000000000005
"Evidence of identification having t Le been given by Margaret Lee, a eOlrin of the deceased, an N iB order for burial was granted","Evidence of identification having been given by Margaret Lee, a cousin of the deceased, an order for burial was granted.",3200811639,0.125,"Evidence of identification having been given by Margaret Lee, a sister of the deceased, an order for burial was granted. Evidence of identification had also been given to Margaret Lee's brother-in-law, a friend of the family. An order for burials was granted for the deceased.",1.3333333333333333,-966.6666666666666
The Italian Consul has q d been communicated with.,The Italian Consul has been communicated with.,3200811639,0.0869565217391304,The Italian Consul has been communicated with.,0.0,100.0
"Oa Friday and Saturday the y Italians residant in the town have occupied themselves in i. the removal of their goads, considerable feeling having g been manifested.toward them.","On Friday and Saturday, the Italians resident in the town have occupied themselves in the removal of their goods, considerable feeling having been manifested toward them.",3200811639,0.0705882352941176,"On Friday and Saturday the Italians resident in the town have occupied themselves in agitation against the removal of their guns, considerable feeling having been manifested.toward them.",0.13529411764705881,-91.66666666666677
"A witness of the tragedy 1 Lt says Panomso was very much abased by deceased before he c ,retalited with his hand and finally with a knife, which c g he plunged into~ te breast of the deceased.","A witness of the tragedy says Panosso was very much abused by deceased before he retaliated with his hand and finally with a knife, which he plunged into the breast of the deceased.",3200811639,0.0939226519337016,"A witness of the tragedy said Panomso was very much abased by deceased before he attacked with his hand and finally with a knife, which he plunged into the breast of the deceased.",0.055248618784530384,41.17647058823526
"The prisoner s ""; does''not seem to realise the gravity of the charge, and 'I d tippeasr indifferent.","The prisoner does not seem to realise the gravity of the charge, and appears indifferent.",3200811639,0.1797752808988764,"The prisoner does not seem to realise the gravity of the charge, and I am indifferent.",0.06741573033707865,62.5
"H~e fis unable to spesak English,; 5- having enly arrivgd in this country recently.","He is unable to speak English, having only arrived in this country recently.",3200811639,0.1184210526315789,"He is unable to speak English,; 5- having only arrived in this country recently.",0.05263157894736842,55.555555555555536
The inqueet r h wag adjr~urned till Wednesdry.,The inquest was adjourned till Wednesday.,3200811639,0.2195121951219512,The inqueet will not be opened till Wednesdays.,0.34146341463414637,-55.55555555555559
TRAGEDY AT LANBDETS.,TRAGEDY AT LAMBETH.,3200811643,0.1578947368421052,TRAGEDY AT LANDS.,0.2631578947368421,-66.66666666666673
"ArT the nutlAeth Policenourt, ond Monday, j aohcrthe eighteen, described as a compositor, of No. 30, H eek roa, Lambeth, wast charged before Mr. Biron, tdot, with the wilful Murder of WS father, Patrick Gavan.","AT the Lambeth Police-court, on Monday, John Gavan, eighteen, described as a compositor, of No. 30, Hercules road, Lambeth, was charged before Mr. Biron, Q.C., with the willful murder of his father, Patrick Gavan.",3200811643,0.1737089201877934,"At the North London Police Station, on Monday, April 18, the eighteen-year-old, described as a compositor, of No. 30, Hounslow Road, Lambeth, was charged before Mr. Biron, the superintendent, with the wilful murder of his father, Patrick Gavan.",0.3192488262910798,-83.7837837837838
Inspector Martin sta.ed that at about half-past twelve that morni g the prisoner was broeght to the stationm and wa afteeerwars chre wbh murdering his father.,"Inspector Martin stated that at about half-past twelve that morning the prisoner was brought to the station, and was afterwards charged with murdering his father.",3200811643,0.0802469135802469,Inspector Martin said that at about half-past twelve that morning the prisoner was brought to the station and was accused of murdering his father.,0.13580246913580246,-69.23076923076927
"He then made the following statement, we wis to ok I tod mybroter t bas me t9 tby te priso nd er o down in Writing, an Wd ' k was Signsey tee prisner fI was compel led to do It to save moy lf M ftere and brother were conspiring together to oison me and kill me, and if I hadnut killed him he won d have killed Me. e t lisw In s s my food,andwhite thing all overthe rooknife ouhben eindt Uwnistreet about acweek ago and gave eightpence for it, intending to put it, but my'brother was jolly cute, and prevented me. We went to bed about 11.0 p.m., and he sontiantly kept waking me; ao jumped across ne the floer and stabbed him in the back. He got up and began to s n ht me. I had got ue three times to kill him but hadra't the heart, My brother then jrnpbo d out and began fighting Me, and then my father fell on his side and soemod to fall asleep. I told my brother to take me to the station and fetbh a doctor, but I don't know why they keep me hops. I intended serving my brother Just t~esmhth a jolly cuts.""","He then made the following statement, which witness took down in writing, and which was signed by the prisoner: --""I was compelled to do it to save my life. My father and brother were conspiring together to poison me and kill me, and if I hadn't killed him he would have killed me. He put lice in my food, and white things all over the room. I bought the knife in Union-street about a week ago, and gave eightpence for it, intending to do it, but my brother was jolly cute, and prevented me. We went to bed about 11.0 p.m., and he constantly kept waking me; so jumped across on the floor and stabbed him in the back. He got up and began to fight me. I had got up three times to kill him but hadn't the heart. My brother then jumped out and began fighting me, and then my father fell on his side and seemed to fall asleep. I told my brother to take me to the station and fetch a doctor, but I don't know why they keep me here. I intended serving my brother just the same, but he was jolly cute.""",3200811643,0.1690140845070422,"He then made the following statement, we were to go to bed, and my brother told me to write it down in writing, and I did. I was compelled to do it to save my life, for my father and brother were conspiring together to injure me and kill me, and if I hadn't killed him he won't have killed me. We went to bed about 11.0 p.m., and he kept waking me; I jumped across the floer and stabbed him in the back. He got up and began to fight me. I had got up three times to kill him but had missed the heart, my brother then jumped out and began fighting me too, and then my father fell on his side and soemod to fall asleep. I told my brother to take me to the station and fetched a doctor, but I don't know why they keep me here. I have nothing to do with my brother except to make a few cuts.""",0.36519114688128773,-116.07142857142864
Witness went to thehosantersw the body of the deceaired.,Witness went to the house and there saw the body of the deceased.,3200811643,0.1846153846153846,Witness went to the house and found the body of the deceived.,0.16923076923076924,8.33333333333332
A smell dag w Lnged between the left shoulder-blade and thrine.,A small dagger was plunged between the left shoulder-blade and the spine.,3200811643,0.1780821917808219,A smell of smoke wafted between the left shoulder-blade and thrine. A smell of blood lingered between the shoulder blades and thrines.,1.1095890410958904,-523.0769230769231
the m an was quits dead.,The man was quite dead.,3200811643,0.1304347826086956,It was quits dead. The man was dead.,1.0869565217391304,-733.3333333333337
In answer to his worship Inspector Martin said the knife had been plunged in right up to the hilt.,In answer to his worship Inspector Martin said the knife had been plunged in right up to the hilt.,3200811643,0.0,In answer to his questions Inspector Martin said the knife had been plunged in right up to the hilt.,0.07142857142857142,-inf
He Pro. duceid the dagger.,He produced the dagger.,3200811643,0.1739130434782608,He Pro. duceid the dagger. He proceded the sword.,1.173913043478261,-575.0000000000003
The blade WaS about five inches in length.,The blade was about five inches in length.,3200811643,0.0476190476190476,The blade is about five inches in length.,0.047619047619047616,-2.914335439641037e-14
tMr. abro (to prisoner): Do you want to put any ques- tions to the i ngpatler?,Mr. Biron (to prisoner): Do you went to put any questions to the inspector?,3200811643,0.1733333333333333,Mr. Abro (to prisoner): Do you want to put any questions to the interrogator?,0.14666666666666667,15.384615384615374
"t Prisoner: No,: sir.","Prisoner: No, sir.",3200811643,0.1666666666666666,"Mr. Prisoner: No, sir.",0.2222222222222222,-33.33333333333338
"Mr. Biroa remanded the prisonw for a therk, and directed Inspector Martin to communInuate with the Treasury.","Mr. Biron remanded the prisoner for a week, and directed Inspector Martin to communicate with the Treasury.",3200811643,0.0841121495327102,"Mr. Biroa remanded the prison warden for a week, and directed Inspector Martin to communicate with the Treasury.",0.06542056074766354,22.22222222222216
TBAGEDY IN CLARE MARKET.,TRAGEDY IN CLARE MARKET.,3200811798,0.0416666666666666,TBAGEDY IN CLARE MARKET.,0.041666666666666664,-1.4988010832439636e-13
[SUBJECT Or1 ILLUSTRATION.],[SUBJECT OF ILLUSTRATION.],3200811798,0.0769230769230769,[SUBJECT OR1 ILLUSTRATION.].. ....[1.1.2.3.4.5.1.]. . . ..,1.2692307692307692,-1550.0000000000005
"A WO)IAN, named Emmat Hilliaged thirty-two years, the wife of a Cofentgardeunpfrtetor was stabbed with fatal effect during a'quarreliWhih.cocurred outside ICing College Hospital,j *Jortugal;street, Lincoln's- inn-fields, It appears that an altercation arose be- tween the woman and' a man, supposed to be her husband, in Portugapstreet;","A WOMAN, named Emma Hill, aged thirty-two years, the wife of a Covent-garden porter, was stabbed with fatal effect during a quarrel, which occurred outside King College Hospital, Portugal-street, Lincoln's-inn-fields, it appears that an altercation arose between the woman and a man, supposed to be her husband, in Portugal street.",3200811798,0.1057401812688821,"A WOMAN, aged thirty-two years, the wife of a diplomatist was stabbed with fatal effect during a quarrel which occurred outside Imperial College Hospital, London. It appears that an altercation arose between the woman and a man, supposed to be her husband, in Portugapstreet.",0.24471299093655588,-131.4285714285716
"A struggle ensued, and several-blows :are stated to have 'been struck.","A struggle ensued, and several blows are stated to have been struck.",3200811798,0.0441176470588235,"A struggle ensued, and several blows are stated to have been struck.",0.0,100.0
"The womangiiaddenly cried out that she was stabbed, and iminddiatnly fellfto'the ground.'","The woman suddenly cried out that she was stabbed, and immediately fell to the ground.",3200811798,0.127906976744186,"The womangiaddenly cried out that she was stabbed, and immediately fell to the ground.'",0.046511627906976744,63.636363636363626
"'he,,all porter at King'`1811egke, Xospital,; hearidg ) vwoman scream, rushed 'out, and was - just in time to see her In the act of falling.","The hall porter at King's College Hospital, hearing the woman scream, rushed out, and was just in time to see her in the act of falling.",3200811798,0.1617647058823529,"'I was an assistant at King's College Hospital, London,; I heard a woman scream, rushed 'out, and was - just in time to see her in the act of falling.",0.2426470588235294,-50.00000000000004
At the same momsent he saw a man running in the direction of Chaneery-lane.,At the same moment he saw a man running in the direction of Chancery-lane.,3200811798,0.027027027027027,At the same time he saw a man running in the direction of Chaneery-lane.,0.06756756756756757,-150.00000000000026
He found the woman lying on the pavement in a pool of W01:04e'rly'5i!6nqqioui';-,"He found the woman lying on the pavement in a pool of blood, and nearly unconscious.",3200811798,0.2857142857142857,He found the woman lying on the pavement in a pool of her own blood. She was dead.,0.30952380952380953,-8.333333333333343
"She was aPd onG, con- vaq4-,b the hospital; where she waswfqt4,! Ia.,s o4tical condition, and suffor5n-, frpou,. ev4 .ig the breast","She was at once conveyed into the hospital, where she was found to be in a very critical condition, and suffering from a severe stab in the breast.",3200811798,0.3741496598639456,"She was taken, con- vaul- b the hospital; where she was treated for her ocular condition, and for suffocation, and suffocation of the breast.",0.46258503401360546,-23.63636363636363
"The wound yjjety. lbete1pJAi,&4,with a large, knife.",The wound had evidently been inflicted with a large knife.,3200811798,0.4310344827586206,"The wound was deep. It had been cut with a large, knife.",0.3620689655172414,15.999999999999984
"She;.Ipe4r en _uiIp&ynuoring w.en, as it ewas tbhe :W^Xi,8;b ,erdeposit ,i;jp. were t,,,I i kh the rls~t ~ttW l qghusbandwa., later m 4 thy qtegrnoq greeted 0Woolwich and ~conveyed- to Bo,..street 'Wlj~iciBon,","She lingered, on until Sunday morning, when, as it was seen that she was, sinking her depositions were taken with the result that her husband was later in the afternoon arrested at Woolwich and conveyed to Bow-street Police station.",3200811798,0.4655172413793103,"Ipe- tionally, as it was to be the case in the case of the first deposit, the deposits were made in the name of the Royal Bank of Scotland, later transferred to the Bank of England, and later to the London Stock Exchange and finally paid- to Bo,..street 'Woolwich'.",0.7543103448275862,-62.03703703703706
The woman died at 1:OM. ti~g.Sbe isststdl o-be the mother of three cbiid'<4f,The woman died at 10.45 a.m. She is stated to be the mother of three children.,3200811798,0.282051282051282,The woman died at 1:30. She is believed to be the mother of three children.,0.1794871794871795,36.363636363636346
""" >;ow street Poice-court, Jacob lirt; de- nel~e s a market porter, of Gilbort's-passage, ,r1iar~market, was' charged before Mr. tushington *ith the wilful murder of his wife, Emma Hill, by stabbing her in the left breast with a knife.","At Bow-street Police-court, Jacob Hill, thirty, described as a market porter, of Gilbert's passage, Clare-market, was charged before Mr. Lushington with the wilful murder of his wife, Emma Hill, by stabbing her in the left breast with a knife.",3200811798,0.139917695473251,"""In the street Poice-court, Jacob Hill, who is a market porter, of Gilbort's-passage, near the market, was' charged before Mr. Tushington yesterday in the wilful murder of his wife, Emma Hill, by stabbing her in the left breast with a knife.",0.18518518518518517,-32.35294117647061
Formal evidence only wras given to'jstify a remand.,Formal evidence only was given to justify a remand.,3200811798,0.0588235294117647,Formal evidence only had to be given to secure a remand.,0.29411764705882354,-400.0000000000001
The prisoner's statement when arrested was read in court.,The prisoner's statement when arrested was read in court.,3200811798,0.0,The prisoner's statement when arrested was read in court.,0.0,
He said that be had been drinking with his wife in a public-house.,He said that he had been drinking with his wife in a public-house.,3200811798,0.0151515151515151,He said that he had been drinking with his wife in a public-house.,0.0,100.0
She had two half-pints of beer while he bad one.,She had two half-pints of beer while he had one.,3200811798,0.0208333333333333,She had two half-pints of beer while he had one.,0.0,100.0
"iHe ssw the beer was taking effect on her, and told her she'had better get some- thing to eat.","He saw the beer was taking effect on her, and told her she had better get something to eat.",3200811798,0.0549450549450549,"He told her the beer was taking effect on her, and told her she had better get some- thing to eat.",0.10989010989010989,-100.00000000000016
She then turned round and used an objectionable expression.,She then turned round and used an objectionable expression.,3200811798,0.0,She then turned round and used an objectionable expression.,0.0,
""" I walked away from her,"" he continued, "" and she followed me. I had a knife in my hand trimming my nails. She struck me, and I put up my hands to ward off the blow. As she pulled my arms down the knife entered her breast. My life has been a misery since I married her twelve months ago. If you go to Mr. Quick, of 13, Drury-lane, he will give you my character and her's too. You may also ask Mrs. Snelgrove, at the public-house next door. I bad to leave my empioy. ment in consequence of her coming to me and using bad language. I threw the knife away, as I said no more mischief should be done with it.""","""I walked away from her,"" he continued, ""and she followed me. I had a knife in my hand trimming my nails. She struck me, and I put up my hands to ward off the blow. As she pulled my arms down the knife entered her breast. My life has been a misery since I married her twelve months ago. If you go to Mr. Quick, of 13, Drury-lane, he will give you my character and her's too. You may also ask Mrs. Snelgrove, at the public-house next door. I had to leave my employment in consequence of her coming to me and using bad language. I threw the knife away, as I said no more mischief should be done with it.""",3200811798,0.0099667774086378,""" I walked away from her,"" he continued, ""and she followed me. I had a knife in my hand trimming my nails. She struck me, and I put up my hands to ward off the blow. As she pulled my arms down the knife entered her breast. I threw the knife away, as I said no more mischief should be done with it. My life has been a misery since I married her twelve months ago. If you go to Mr. Quick, of 13, Drury-lane, he will give you my character and her's too. You may also ask Mrs. Snelgrove, at the public-house next door. I have had to leave my empoy. It was in consequence of her coming to me and using bad language. I told her to leave me alone.",0.24086378737541528,-2316.6666666666847
"Prisoner was remanded for a week, and was again formerly remanded on Monday.","Prisoner was remanded for a week, and was again formerly remanded on Monday.",3200811798,0.0,"Prisoner was remanded for a week, and was again formerly remanded on Monday.",0.0,
"Mr. Troutbeck held an inquiry on the body on Wednesday. Thomas Williamson, plasber's labourer, stated on Saturday evening he was walking near King's College Hospital, when he saw the deceased and her husband talking.","Mr. Troutbeck held an inquiry on the body on Wednesday, Thomas Williamson, plaster's labourer, stated on Saturday evening he was walking near King's College Hospital, when he saw the deceased and her husband talking.",3200811798,0.0092592592592592,"Mr. Thomas Williamson, plasterer's labourer, stated on Saturday evening he was walking near King's College Hospital, when he saw the deceased and her husband talking. Mr. Troutbeck held an inquiry on the body on Wednesday.",0.5092592592592593,-5400.000000000036
"He saw the man take two paces forward and then lift his hand and stab the woman with a clasp-knife in the breast,",He saw the man take two paces forward and then lift his hand and stab the woman with a clasp-knife in the breast.,3200811798,0.0088495575221238,He saw the man take two steps forward and then lift his hand and stab the woman with a clasp-knife in the breast.,0.035398230088495575,-300.0000000000042
"After hear- ing further evidence the jury returned a verdict of "" Manslaughter"" against Jacob Hill.","After hearing further evidence, the jury returned a verdict of ""Manslaughter"" against Jacob Hill.",3200811798,0.0412371134020618,"After hearing further evidence the jury returned a verdict of ""Manslaughter"" against Jacob Hill.",0.010309278350515464,74.99999999999997
XMDD}!RGOUS ATTACK ON A DaneRM.,MURDEROUS ATTACK ON A FATHER.,3200812242,0.4137931034482758,MR. ROGEROUS ATTACK ON A DANRM.XMDD!MR.ROGOUS attack on a DMR.XM.,1.4482758620689655,-250.00000000000006
"d AT. tie Cambridge Asesises, on Thursday, before' Loid 2 C.letidge, Robert Cater, a labourer, aged twenty-five r a years, wvas indicted for having maliciously wounded his r father with intent to do him grievous bodily harna,","AT the Cambridge Assizes, on Thursday, before Lord Cartridge, Robert Cater, a labourer, aged twenty-five years, was indicated for having maliciously wounded his father with intent to do him grievous bodily harm.",3200812242,0.1184834123222748,"In Cambridge, on Thursday, before Mr. Justice Burdett, Robert Cater, a labourer, aged twenty-five years, was indicted for having maliciously wounded his father with intent to do him grievous bodily harm.",0.14691943127962084,-24.000000000000078
"Dlr. I Rowlinson, in his opening Statement, said the-prisoner .t used to live with his father, an old man of seventy-three ;H years of age, at Thorn-sbtreet, Soham.","Mr. Rawlinson, in his opening statement, said the prisoner used to live with his father, an old man of seventy-three years of age, at Thorn-street, Soham.",3200812242,0.0909090909090909,"Mr. Rowlinson, in his opening Statement, said the prisoner used to live with his father, an old man of seventy-three years of age, at Thorn-street, Soham.",0.012987012987012988,85.71428571428571
"On Sunday, Sep- ,t tember 10th, he came home shortly before three o'nloek.","On Sunday, September 10th, he came home shortly before three o'clock.",3200812242,0.1014492753623188,"On Sunday, September-tember 10th, he came home shortly before three o'clock.",0.10144927536231885,-4.103860108882276e-14
"h The father ommented upon the prisoner being late for r . dinner, but the prisoner took no- notice of the remark, a and passed upstairs to change his clothes.","The father commented upon the prisoner being late for dinner, but the prisoner took no notice of the remark, and passed upstairs to change his clothes.",3200812242,0.0662251655629139,"The father ommented upon the prisoner being late for dinner, but the prisoner took no notice of the remark, and passed upstairs to change his clothes.",0.006622516556291391,90.0
